Code,Facility Name,Province,County,Sub County,Ward
12801,Timau Catholic Dispensary,Meru,Meru,Buuri,Timau
19127,Timau Dental Clinic,Meru,Meru,Buuri,Ruiru/Rwawera
24211,Timau Farmers Dispensary,Laikipia,Laikipia,Laikipia East,Umande
16634,Timau Integrated Medical Centre,Meru,Meru,Buuri,Timau
12802,Timau Sub-County Hospital,Meru,Meru,Buuri,Timau
15724,Timboiywo Dispensary,Baringo,Baringo,Baringo Central,Sacho
11851,Timboni Community Dispensary,Kilifi,Kilifi,Kilifi North,Dabaso
15725,Timboroa Health Centre,Baringo,Baringo,Koibatek,Lembus
17759,Timbwani Medical Clinic,Mombasa,Mombasa,Likoni,Shika Adabu
11105,Time Health Care,Nyeri,Nyeri,Kieni West,Mugunda
11106,Times Clinic,Kiambu,Kiambu,Thika Town,Township
16319,Times Medical Clinic,Samburu,Samburu,Samburu Central,Maralal
25573,Times Medical Health Care,Kiambu,Kiambu,Ruiru,Kahawa Wendani
21685,Timiza Medical Centre,Machakos,Machakos,Athi River,Syokimau/Mulolongo
22516,Tinashe Medical Centre,Embu,Embu,Mbeere South,Mwea
15726,Tinderet Tea Dispensary,Nandi,Nandi,Tinderet,Tinderet
14145,Tindereti Dispensary,Nyamira,Nyamira,Borabu,Nyansiongo
15728,Tinet Dispensary,Nakuru,Nakuru,Kuresoi South,Tinet
15727,Tinet Dispensary (Koibatek),Baringo,Baringo,Koibatek,Lembus
25065,Tinet Kapkoi Dispensary,Nakuru,Nakuru,Kuresoi South,Tinet
14146,Tinga Health Centre,Nyamira,Nyamira,Nyamira,Bosamaro
11107,Tinganga (PCEA) Dispensary,Kiambu,Kiambu,Kiambu Town,Ting'ang'a
17094,Tinganga Catholic Dispensary,Kiambu,Kiambu,Kiambu Town,Ting'ang'a
20819,Ting'ang'a Dispensary,Kiambu,Kiambu,Kiambu Town,Ting'ang'a
14147,Tingare Dispensary,Siaya,Siaya,Ugunja,Sigomere
14570,Tingwa Dispensary,Uasin Gishu,Uasin Gishu,Ainabkoi,Ainabkoi/Olare
14148,Ting'wangi Health Centre,Siaya,Siaya,Alego Usonga,South East Alego
21244,Tinomoi Dispensary,Baringo,Baringo,Marigat,Marigat
18746,Tionybei Medical Clinic,Baringo,Baringo,Baringo Central,Kabarnet
23514,Tionybei Medical Clinic (Kabartonjo),Baringo,Baringo,Baringo North,Kabartonjo
23515,Tionybei Medical Clinic (Marigat),Baringo,Baringo,Marigat,Marigat
24087,Tipet Dispensary,West Pokot,West Pokot,West Pokot,Endugh
24078,Tiriken Dispensary,West Pokot,West Pokot,Pokot South,Chepareria
24732,Tiriki Community Medical Centre,Vihiga,Vihiga,Hamisi,Muhudu
15729,Tirimionin Dispensary,Baringo,Baringo,Baringo North,Saimoi/Kipsaraman
15730,Tirriondonin Dispensary,Baringo,Baringo,Baringo North,Kabartonjo
17176,Tiryo Dispensary (Emgwenl),Nandi,Nandi,Emgwen,Kilibwoni
14149,Tisinye Health Centre,Migori,Migori,Kuria East,Gokeharaka/Getambwega
11852,Titila (AIC) Dispensary,Tana River,Tana River,Galole,Wayu
12803,Tiva Dispensary,Kitui,Kitui,Kitui Central,Kyangwithya West
11853,Tiwi RHTC,Kwale,Kwale,Matuga,Tiwi
15731,Todonyang Dispensary,Turkana,Turkana,Turkana North,Lakezone
22704,Togonye Dispensary,Kirinyaga,Kirinyaga,Kirinyaga South,Murinduko
16315,Tolilet Dispensary,Nandi,Nandi,Mosop,Kurgung/Surungai
11108,Tom King's Laboratory,Nyeri,Nyeri,Nyeri South,Iria-ini
15732,Tom Mboya Health Centre,Trans Nzoia,Trans Nzoia,Saboti,Tuwani
14150,Tom Mboya Memorial Sub-County Hospital,Homa Bay,Homa Bay,Mbita,Rusinga Island
18286,Tom Mboya School CP Clinic,Mombasa,Mombasa,Mvita,Tononoka
24578,Tom Mboya University College Medical Clinic,Homa Bay,Homa Bay,Homa Bay Town,Homa Bay Central
14151,Tombe Health Centre,Nyamira,Nyamira,Manga,Manga
20837,Tombo Dispensary,Kakamega,Kakamega,Malava,Manda-shivanga
14152,Tonga Health Centre,Homa Bay,Homa Bay,Suba South,Gwassi North
16152,Tongaren Model Health Centre,Bungoma,Bungoma,Tongaren,Tongaren
15733,Toniok Dispensary,Baringo,Baringo,Koibatek,Lembus/Perkerra
11854,Tononoka Administration Police Dispensary & VCT,Mombasa,Mombasa,Mvita,Tononoka
11223,Tononoka AP Dispensary (Tononoka),Mombasa,Mombasa,Mvita,Tononoka
18343,Tononoka CPC,Mombasa,Mombasa,Mvita,Tononoka
16682,TonyMed Medical Clinic,Nakuru,Nakuru,Kuresoi South,Kiptagich
15306,Top Choice Maternity And Nursing Home,Laikipia,Laikipia,Laikipia East,Thingithu
15734,Top Station Dispensary,Trans Nzoia,Trans Nzoia,Saboti,Matisi
21143,Topcare Medical Center Subukia,Nakuru,Nakuru,Subukia,Subukia
18189,Topcare Nursing Home,Kajiado,Kajiado,Kajiado East,Oloosirkon/Sholinke
24172,Tophill Hospital Eldoret,Uasin Gishu,Uasin Gishu,Kesses,Racecourse
20462,Topulen dispensary,Baringo,Baringo,Tiaty East,Silale
24707,Tora Dental Clinic,Kisumu,Kisumu,Kisumu Central,Market Milimani
20832,Torah Medical Clinic,Kiambu,Kiambu,Kiambu Town,Township
17022,Toretmoi Dispensary,Nandi,Nandi,Aldai,Kaptumo/Kaboi
19612,Toric's Nursing Home,Homa Bay,Homa Bay,Rachuonyo South,West Kamagak
21549,Torochmoi Dispensary,Uasin Gishu,Uasin Gishu,Moiben,Moiben
15735,Torongo Health Centre,Baringo,Baringo,Koibatek,Lembus
24454,Toror Medical Clinic,West Pokot,West Pokot,West Pokot,Mnagei
15736,Tororek Dispensary,Narok,Narok,Transmara West,Kilgoris Central
15737,Torosei Dispensary,Kajiado,Kajiado,Kajiado West,Iloodokilani
11251,Tosha Medical Clinic,Kilifi,Kilifi,Malindi,Malindi Town
15738,Tot Sub County hospital,Elgeyo Marakwet,Elgeyo Marakwet,Marakwet East,Endo
16403,Total Dispensary,Nakuru,Nakuru,Kuresoi North,Kamara
22919,Total Health Dispensary(Naivasha),Nakuru,Nakuru,Naivasha,Hellsgate
18356,Totoo Medical Clinic,Kiambu,Kiambu,Githunguri,Ikinu
19045,Towfiq Medical Clinic,Garissa,Garissa,Garissa,Galbet
23704,TOWFIQ MEDICARE,Mandera,Mandera,Mandera North,Rhamu
11855,Town Centre Medical Clinic,Kilifi,Kilifi,Malindi,Malindi Town
16635,Town Clinic Laboratory,Meru,Meru,Buuri,Kisima
14153,Town Hall Dispensary,Kisumu,Kisumu,Kisumu Central,Market Milimani
12804,Township Dispensary (Kitui),Kitui,Kitui,Kitui Central,Township
21747,Trans Nzoia Wellness Centre (Neighbours in Action Kenya,Trans Nzoia,Trans Nzoia,Saboti,Matisi
22521,Transami Medical Centre,Nairobi,Nairobi,Embakasi East,Embakasi
24651,Transami Medical Centre2,Nairobi,Nairobi,Embakasi East,Mihango
22109,Transcom Health Network Medical Centre,Machakos,Machakos,Matungulu,Tala
13237,Transcom Medical Services,Nairobi,Nairobi,Starehe,Nairobi Central
18105,Transcon Wendo Medical Services,Kiambu,Kiambu,Ruiru,Biashara
24519,Translab Medical Clinic,Nairobi,Nairobi,Embakasi West,Umoja I
15739,Transmara West Sub County Hospital,Narok,Narok,Transmara West,Shankoe
11110,Trans-Saharan Medical Clinic,Kiambu,Kiambu,Thika Town,Kamenu
11856,Travellers Medical Clinic,Mombasa,Mombasa,Changamwe,Changamwe
11111,Trinity Afya Centre,Muranga,Muranga,Kangema,Muguru
11112,Trinity Clinic (Kigumo),Muranga,Muranga,Kigumo,Kigumo
17237,Trinity Githiga (ACK) Dispensary,Muranga,Muranga,Kangema,Kanyenya-ini
13238,Trinity Medical Care Health Centre,Nairobi,Nairobi,Dagoretti South,Riruta
23376,Trinity Medical Clinic,Kiambu,Kiambu,Gatundu North,Mang'u
11858,Trinity Medical Clinic (Changamwe),Mombasa,Mombasa,Changamwe,Chaani
16750,Trinity Medical Clinic (Juja),Kiambu,Kiambu,Juja,Juja
21858,Trinity Medical Clinic (Ngong),Kajiado,Kajiado,Kajiado North,Ngong
20828,Trinity Medical Clinic(Olkeri),Kajiado,Kajiado,Kajiado North,Olkeri
22560,Trinity Mission clinic,Nakuru,Nakuru,Gilgil,Gilgil
25020,Trinity Opticals Limited,Kisumu,Kisumu,Kisumu Central,Market Milimani
24953,Triza Medical Clinic,Kilifi,Kilifi,Kilifi South,Mtepeni
19444,Trocare Medical Clinic,Nairobi,Nairobi,Embakasi Central,Kayole North
19126,Tropical Medical Centre,Meru,Meru,Buuri,Timau
17767,Tropical Medical Clinic,Kajiado,Kajiado,Loitokitok,Kuku
23178,Tropical Nursing Home Kakamega,Kakamega,Kakamega,Lurambi,Shirere
20645,Truecare Medical Clinic,Nyandarua,Nyandarua,Kinangop,Gathara
24583,Trust Doctors Centre Mwananchi,Mombasa,Mombasa,Changamwe,Port Reitz
24778,Trust Opticians Limited,Nairobi,Nairobi,Starehe,Nairobi Central
11859,Tsangatsini Dispensary,Kilifi,Kilifi,Kaloleni,Kayafungo
23849,Tsavo Comprehensive Annex Medical Clinic,Taita Taveta,Taita Taveta,Voi,Kaloleni
21383,Tsavo Medical Clinic,Taita Taveta,Taita Taveta,Voi,Mbololo
20993,Tsavo West Medical Clinic,Makueni,Makueni,Kibwezi West,Makindu
12805,Tseikuru Sub County Hospital,Kitui,Kitui,Mwingi North,Tseikuru
20513,Tsunza Medical Centre,Kwale,Kwale,Kinango,Kinango
23804,TUALE DISPENSARY ISIOLO,Isiolo,Isiolo,Isiolo,Oldo/Nyiro
11862,Tudor Health Care,Mombasa,Mombasa,Mvita,Tudor
24165,Tudor Health Care - Likoni,Mombasa,Mombasa,Likoni,Timbwani
24039,Tudor Health Care (Kilifi),Kilifi,Kilifi,Kilifi North,Sokoni
24234,Tudor Health care (Suba),Homa Bay,Homa Bay,Suba South,Ruma-kaksingiri East
23844,Tudor Health Care Centre,Homa Bay,Homa Bay,Homa Bay Town,Homa Bay Central
24993,Tudor Health Clinic,Homa Bay,Homa Bay,Mbita,Kasgunga
24164,Tudor Healthcare (Kwale),Kwale,Kwale,Msambweni,Ukunda
23938,Tudor Healthcare Kaloleni,Kilifi,Kilifi,Kaloleni,Kaloleni
24126,Tudor Healthcare Kisauni,Mombasa,Mombasa,Kisauni,Shanzu
23937,Tudor Healthcare Mariakani,Kilifi,Kilifi,Kaloleni,Mariakani
24122,Tudor Healthcare Nyali,Mombasa,Mombasa,Nyali,Mkomani
24005,Tudor Healthcare Rongo,Migori,Migori,Rongo,Central Kamagambo
19069,Tudor Healthcare Services (Mikindani),Mombasa,Mombasa,Jomvu,Miritini
23957,Tudor Medical Clinic,Taita Taveta,Taita Taveta,Voi,Kaloleni
11861,Tudor Sub County Hospital,Mombasa,Mombasa,Mvita,Tudor
15741,Tugen Estate Dispensary,Uasin Gishu,Uasin Gishu,Moiben,Sergoit
15742,Tugumoi Dispensary (Baringo),Baringo,Baringo,Koibatek,Lembus
16333,Tugumoi Dispensary (Elgeyo Marakwet),Elgeyo Marakwet,Elgeyo Marakwet,Keiyo South,Metkei
16153,Tuikut Dispensary,Bungoma,Bungoma,Cheptais,Chesikaki
15743,Tuina Dispensary,West Pokot,West Pokot,West Pokot,Mnagei
21652,TUIYOBEI AGC DISPENSARY,Kericho,Kericho,Kipkelion West,Kipkelion
15744,Tuiyobei Dispensary,Baringo,Baringo,Mogotio,Kisanana
17873,Tuiyoluk Dispensary,Uasin Gishu,Uasin Gishu,Moiben,Tembelio
15745,Tuiyotich Dispensary,Nakuru,Nakuru,Njoro,Mauche
19046,Tulah Medical Services,Kajiado,Kajiado,Kajiado Central,Matapato South
13447,Tulatula Dispensary,Wajir,Wajir,Wajir West,Ganyure/Wagalla
12806,Tulia Health Centre,Kitui,Kitui,Kitui West,Mutongoni
12807,Tulila Dispensary,Machakos,Machakos,Mwala,Kibauni
12808,Tulimani Health Centre,Makueni,Makueni,Mbooni,Tulimani
23779,Tulinge Dispensary,Bungoma,Bungoma,Sirisia,Malakisi/South Kulisiru
17403,Tulwet Dispensary,Uasin Gishu,Uasin Gishu,Kesses,Tulwet/Chuiyat
15746,Tulwet Dispensary (Buret),Kericho,Kericho,Bureti,Kisiara
16393,Tulwet Dispensary (Kuresoi),Nakuru,Nakuru,Kuresoi North,Kiptororo
15747,Tulwet Health Centre,Trans Nzoia,Trans Nzoia,Kiminini,Waitaluk
17473,Tumaini (ACK) Medical Clinic,Nyeri,Nyeri,Nyeri Central,Rware
20190,Tumaini Africa,Kajiado,Kajiado,Kajiado West,Ewuaso Oo Nkidong'i
19647,Tumaini Baraka Medical Clinic,Nyeri,Nyeri,Kieni West,Mwiyogo/Endarasha
21403,Tumaini Brigadier Medical Clinic,Bungoma,Bungoma,Tongaren,Soysambu/Mitua
24378,Tumaini Brighten Medical Centre,Embu,Embu,Mbeere South,Makima
11114,Tumaini Catholic Dispensary,Nyandarua,Nyandarua,Olkalou,Karau
22681,Tumaini CFW Clinic,Embu,Embu,Runyenjes,Kagaari South
24096,Tumaini Children Home Laikipia east,Laikipia,Laikipia,Laikipia East,Nanyuki
18285,Tumaini Childrens Home Out Patient Clinic,Mombasa,Mombasa,Kisauni,Shanzu
24457,Tumaini Children's Medical Clinic,Nyeri,Nyeri,Mathira East,Karatina Town
15748,Tumaini Clinic,Kajiado,Kajiado,Loitokitok,Rombo
17371,Tumaini clinic (Kiambu West),Kiambu,Kiambu,Kabete,Muguga
11116,Tumaini Clinic (Mwea),Kirinyaga,Kirinyaga,Kirinyaga South,Gathigiriri
19092,Tumaini Clinic VOI,Taita Taveta,Taita Taveta,Voi,Kaloleni
22564,Tumaini Dice,Kisumu,Kisumu,Muhoroni,Masogo/Nyang'oma
18557,Tumaini DICE - Asembo Bay,Siaya,Siaya,Rarieda,East Asembo
20523,Tumaini Dice Dispensary (Kisumu),Kisumu,Kisumu,Kisumu Central,Market Milimani
22392,Tumaini DISC Clinic,Siaya,Siaya,Ugunja,Ugunja
22173,TUMAINI DISC-SIAYA,Siaya,Siaya,Alego Usonga,Siaya Township
21178,Tumaini Golden Clinic,Kilifi,Kilifi,Kilifi South,Mtepeni
17914,Tumaini Health Services (Makindu),Makueni,Makueni,Kibwezi West,Makindu
25247,Tumaini Kopere Health Care Services,Kisumu,Kisumu,Muhoroni,Chemelil
21439,Tumaini Letu Health Services (Machakos),Machakos,Machakos,Machakos,Machakos Central
25536,Tumaini Master Medical Clinic 1,Nyandarua,Nyandarua,Olkalou,Kanjuiri Range
17917,Tumaini Maternity and Nursing Home (Kibwezi),Makueni,Makueni,Kibwezi West,Kikumbulyu South
16637,Tumaini Medial Clinic (Miriga Mieru West),Meru,Meru,Imenti North,Ntima East
21225,Tumaini Medical and Laboratory Centre,Kiambu,Kiambu,Kikuyu,Kinoo
24544,Tumaini Medical Center,Kiambu,Kiambu,Kiambu Town,Ting'ang'a
21920,Tumaini Medical Centre (Kilifi),Kilifi,Kilifi,Kilifi North,Sokoni
16651,Tumaini Medical Centre (Masii),Machakos,Machakos,Mwala,Masii
17385,Tumaini Medical Centre (Sarang'ombe),Nairobi,Nairobi,Kibra,Sarang'ombe
19972,Tumaini Medical Centre-Komothai,Kiambu,Kiambu,Lari,Kamburu
11863,Tumaini Medical Cl Dzitsoni,Kilifi,Kilifi,Kilifi South,Chasimba
16638,Tumaini Medical Clinic (Buuri),Meru,Meru,Buuri,Timau
11864,Tumaini Medical Clinic (Changamwe),Mombasa,Mombasa,Changamwe,Airport
13764,Tumaini Medical Clinic (Homabay),Homa Bay,Homa Bay,Suba South,Kaksingiri West
18478,Tumaini Medical Clinic (Kabaa),Machakos,Machakos,Mwala,Mbiuni
12810,Tumaini Medical Clinic (Kitui),Kitui,Kitui,Kitui South,Mutha
11865,Tumaini Medical Clinic (Kwale),Kwale,Kwale,Kinango,Chengoni/Samburu
16529,Tumaini Medical Clinic (Magarini),Kilifi,Kilifi,Magarini,Gongoni
11117,Tumaini Medical Clinic (Makuyu),Muranga,Muranga,muranga south,Makuyu
16204,Tumaini Medical Clinic (Marsabit),Marsabit,Marsabit,Saku,Marsabit Central
11118,Tumaini Medical Clinic (Nyandarua North),Nyandarua,Nyandarua,Oljoroorok,Gathanji
11119,Tumaini Medical Clinic (Nyeri North),Nyeri,Nyeri,Mathira East,Magutu
11120,Tumaini Medical Clinic (Nyeri South),Laikipia,Laikipia,Laikipia East,Nanyuki
19138,Tumaini Medical Clinic (Tezo),Kilifi,Kilifi,Kilifi North,Tezo
17866,Tumaini Medical Clinic (Thika West),Kiambu,Kiambu,Thika Town,Kamenu
15749,Tumaini Medical Clinic (Turkana Central),Turkana,Turkana,Turkana Central,Lodwar Township
15750,Tumaini Medical Clinic (Wareng),Uasin Gishu,Uasin Gishu,Kesses,Racecourse
18710,Tumaini Medical Clinic (Yatta),Machakos,Machakos,Yatta,Kithimani
16639,Tumaini Medical Clinic Laboratory,Meru,Meru,Imenti North,Ntima East
24507,Tumaini Medical Clinic Tsangatsini,Kilifi,Kilifi,Kaloleni,Kayafungo
18704,Tumaini Medical clinic(Meru),Meru,Meru,Imenti North,Ntima East
11121,Tumaini Medicare (Kandara),Muranga,Muranga,muranga south,Kimorori/Wempa
11122,Tumaini National Youth Service Dispensary,Nyandarua,Nyandarua,Olkalou,Kanjuiri Range
12809,Tumaini RH Clinic,Machakos,Machakos,Matungulu,Tala
20934,Tumaini Sondu Dice,Kisumu,Kisumu,Nyakach,South East Nyakach
20437,Tumaini Welliness Centre,Kisii,Kisii,Kitutu Chache South,Kitutu Central
21853,Tumbura Dispensary,Tharaka Nithi,Tharaka Nithi,Tharaka South,Nkondi
15751,Tumoi Dispensary,Bomet,Bomet,Chepalungu,Sigor
11124,Tumutumu (PCEA) Hospital,Nyeri,Nyeri,Mathira West,Kirimukuyu
11123,Tumutumu Community Medical Centre,Kiambu,Kiambu,Ruiru,Kiuu
12812,Tungutu Health Centre,Kitui,Kitui,Kitui Central,Kyangwithya West
20469,Tunoiwo Dispensary,Baringo,Baringo,Baringo North,Bartabwa
11125,Tunuku Medical Clinic,Nyeri,Nyeri,Nyeri Central,Kamakwa/Mukaro
12813,Tunyai Health centre,Tharaka Nithi,Tharaka Nithi,Tharaka South,Chiakagira
15752,Tunyo Dispensary,Elgeyo Marakwet,Elgeyo Marakwet,Marakwet West,Arror
24138,Tunzanani dispensary,Kilifi,Kilifi,Kilifi South,Mtepeni
22488,Tupado Drop in Centre,Turkana,Turkana,Turkana West,Kakuma
12814,Tupendane Dispensary,Isiolo,Isiolo,Isiolo,Burat
11126,Turasha Dispensary,Nyandarua,Nyandarua,Kipipiri,Githioro
12815,Turbi Dispensary,Marsabit,Marsabit,North Horr,Turbi
16154,Turbo Forest Dispensary,Kakamega,Kakamega,Likuyani,Likuyani
15753,Turbo Sub County Hospital,Uasin Gishu,Uasin Gishu,Turbo,Tapsagoi
21080,Turesia Dispensary,Elgeyo Marakwet,Elgeyo Marakwet,Keiyo South,Soy South
